,ET_W,ET_S,secTw,secTs,ETwTs,ET,secT,routing,EM,dist,k,l
1017,234.7449417765659,190.0,55178.68923214816,40096.82530120482,44609.407821237655,424.7449417765659,182626.71513736114,Return,38,bin_50,1,100.0
1018,240.96385542168676,190.0,58063.57961968356,40096.82530120482,45783.132530120485,430.96385542168673,189726.66998112935,Largest,38,bin_50,1,100.0
1019,355.2268694874093,190.0,55142.39949488585,40096.82530120482,223047.03910618834,545.2268694874093,541333.3030084674,Sshaped,38,bin_50,1,100.0
1020,234.7061969334845,190.0,55161.42833939991,40324.99196787149,44609.60154545306,424.70619693348453,182838.0083597104,Return,38,bin_75,1,100.0
1021,240.96385542168676,190.0,58063.57961968356,40324.99196787149,45783.132530120485,430.96385542168673,189954.83664779604,Largest,38,bin_75,1,100.0
1022,355.1881246443279,190.0,55125.1386021376,40324.99196787149,223048.00772726536,545.1881246443279,541546.1460245398,Sshaped,38,bin_75,1,100.0
1023,234.68665404129084,190.0,55152.730520636396,40439.07530120482,44609.69925991403,424.6866540412908,182943.58930320217,Return,38,bin_100,1,100.0
1024,240.96385542168676,190.0,58063.57961968356,40439.07530120482,45783.132530120485,430.96385542168673,190068.91998112935,Largest,38,bin_100,1,100.0
1025,355.1685817521343,190.0,55116.4407833741,40439.07530120482,223048.4962995702,545.1685817521343,541652.5086837193,Sshaped,38,bin_100,1,100.0
1026,234.78957380769617,195.0,55200.499766664245,40854.51807228916,45814.00393819044,429.7895738076962,185767.2179057828,Return,39,poi,1,100.0
1027,240.96385542168676,195.0,58063.57961968356,40854.51807228916,46987.95180722892,435.96385542168673,192894.00130643055,Largest,39,poi,1,100.0
1028,355.2715015185396,195.0,55164.21002940195,40854.51807228916,229070.0196909522,550.2715015185396,554158.7674835955,Sshaped,39,poi,1,100.0
1029,223.4624529921809,195.0,50971.4893057108,76954.51807228917,45870.639542268014,418.46245299218094,217751.47865298454,Return,39,geo,1,100.0
1030,240.96385542168676,195.0,58063.57961968356,76954.51807228917,46987.95180722892,435.96385542168673,228994.00130643058,Largest,39,geo,1,100.0
1031,343.9443807030241,195.0,50935.19956844844,76954.51807228917,229353.19771133974,538.9443807030241,586596.1130634171,Sshaped,39,geo,1,100.0
1032,234.93975903614458,195.0,55267.49961940032,39904.51807228916,45813.2530120482,429.93975903614455,184882.7159062344,Return,39,det,1,100.0
1033,240.96385542168676,195.0,58063.57961968356,39904.51807228916,46987.95180722892,435.96385542168673,191944.00130643055,Largest,39,det,1,100.0
1034,355.421686746988,195.0,55231.209882138,39904.51807228916,229066.26506024098,550.4216867469879,553268.2580749091,Sshaped,39,det,1,100.0
1035,233.38451722797967,195.0,54593.235289414944,48074.51807228916,45821.02922108902,428.3845172279797,192394.00399433068,Return,39,negbin_5,1,100.0
1036,240.96385542168676,195.0,58063.57961968356,48074.51807228916,46987.95180722892,435.96385542168673,200114.00130643055,Largest,39,negbin_5,1,100.0
1037,353.8664449388233,195.0,54556.94555215269,48074.51807228916,229105.14610544534,548.8664449388233,560841.7558353326,Sshaped,39,negbin_5,1,100.0
1038,234.14989516034902,195.0,54919.33059595584,44464.51807228915,45817.20233142718,429.14989516034905,189102.4455215479,Return,39,negbin_10,1,100.0
1039,240.96385542168676,195.0,58063.57961968356,44464.51807228915,46987.95180722892,435.96385542168673,196504.00130643055,Largest,39,negbin_10,1,100.0
1040,354.6318228711922,195.0,54883.040858693494,44464.51807228915,229086.01165713562,549.6318228711922,557519.5822452538,Sshaped,39,negbin_10,1,100.0
1041,234.37606012908748,195.0,55017.90832301034,43261.18473895584,45816.07150658348,429.3760601290875,187995.42826558166,Return,39,negbin_15,1,100.0
1042,240.96385542168676,195.0,58063.57961968356,43261.18473895584,46987.95180722892,435.96385542168673,195300.66797309724,Largest,39,negbin_15,1,100.0
1043,354.85798783993164,195.0,54981.618585748234,43261.18473895584,229080.35753291822,549.8579878399316,556403.5183905405,Sshaped,39,negbin_15,1,100.0
1044,234.9043458274255,195.0,55251.67071351684,42107.51807228916,45813.4300780918,429.90434582742546,187070.24113243812,Return,39,bin_50,1,100.0
1045,240.96385542168676,195.0,58063.57961968356,42107.51807228916,46987.95180722892,435.96385542168673,194147.00130643055,Largest,39,bin_50,1,100.0
1046,355.3862735382688,195.0,55215.380976254535,42107.51807228916,229067.150390459,550.3862735382688,555457.1998294616,Sshaped,39,bin_50,1,100.0
1047,234.86653703614272,195.0,55234.791621535194,42348.184738955824,45813.619122048214,429.86653703614274,187294.406795036,Return,39,bin_75,1,100.0
1048,240.96385542168676,195.0,58063.57961968356,42348.184738955824,46987.95180722892,435.96385542168673,194387.66797309724,Largest,39,bin_75,1,100.0
1049,355.3484647469861,195.0,55198.501884272904,42348.184738955824,229068.09561024111,550.3484647469861,555682.877843711,Sshaped,39,bin_75,1,100.0
1050,234.84746569562245,195.0,55226.28571636781,42468.51807228916,45813.71447875081,429.8474656956224,187406.42493660713,Return,39,bin_100,1,100.0
1051,240.96385542168676,195.0,58063.57961968356,42468.51807228916,46987.95180722892,435.96385542168673,194508.00130643055,Largest,39,bin_100,1,100.0
1052,355.3293934064658,195.0,55189.9959791055,42468.51807228916,229068.5723937541,550.3293934064658,555795.6588389028,Sshaped,39,bin_100,1,100.0
1053,234.9437196517827,200.0,55271.0329790419,42902.7108433735,47018.05248607844,434.94371965178266,190245.8482139365,Return,40,poi,1,100.0
1054,240.96385542168676,200.0,58063.57961968356,42902.7108433735,48192.77108433735,440.96385542168673,197351.83263173176,Largest,40,poi,1,100.0
1055,355.4256473626261,200.0,55234.743241779564,42902.7108433735,235090.2624303922,555.425647362626,568317.9789459375,Sshaped,40,poi,1,100.0
1056,223.76604197229815,200.0,51088.06076547597,80927.71084337348,47073.94087447586,423.7660419722981,224199.65277716538,Return,40,geo,1,100.0
1057,240.96385542168676,200.0,58063.57961968356,80927.71084337348,48192.77108433735,440.96385542168673,235376.83263173176,Largest,40,geo,1,100.0
1058,344.2479696831414,200.0,51051.77102821362,80927.71084337348,235369.70437237888,544.2479696831414,602718.8906163449,Sshaped,40,geo,1,100.0
1059,235.08668821627975,200.0,55334.93699410379,41927.7108433735,47017.33764325595,435.08668821627975,189333.32254335337,Return,40,det,1,100.0
1060,240.96385542168676,200.0,58063.57961968356,41927.7108433735,48192.77108433735,440.96385542168673,196376.83263173176,Largest,40,det,1,100.0
1061,355.5686159271231,200.0,55298.64725684147,41927.7108433735,235086.68821627978,555.5686159271231,567399.7345327745,Sshaped,40,det,1,100.0
1062,233.57022190942584,200.0,54675.83767310605,50507.7108433735,47024.919974790224,433.57022190942587,197269.3878854242,Return,40,negbin_5,1,100.0
1063,240.96385542168676,200.0,58063.57961968356,50507.7108433735,48192.77108433735,440.96385542168673,204956.83263173176,Largest,40,negbin_5,1,100.0
1064,354.0521496202691,200.0,54639.5479358437,50507.7108433735,235124.599873951,554.0521496202691,575396.4585271191,Sshaped,40,negbin_5,1,100.0
1065,234.31882185567528,200.0,54995.716014348676,46705.2108433735,47021.17697505898,434.3188218556753,193779.28022720432,Return,40,negbin_10,1,100.0
1066,240.96385542168676,200.0,58063.57961968356,46705.2108433735,48192.77108433735,440.96385542168673,201154.33263173176,Largest,40,negbin_10,1,100.0
1067,354.8007495665187,200.0,54959.42627708637,46705.2108433735,235105.88487529487,554.8007495665187,571876.4068710497,Sshaped,40,negbin_10,1,100.0
1068,234.53982389171298,200.0,55092.28782457213,45437.7108433735,47020.071964878785,434.539823891713,192606.14201706738,Return,40,negbin_15,1,100.0
1069,240.96385542168676,200.0,58063.57961968356,45437.7108433735,48192.77108433735,440.96385542168673,199886.83263173176,Largest,40,negbin_15,1,100.0
1070,355.0217516025564,200.0,55055.998087309825,45437.7108433735,235100.35982439393,555.0217516025564,570694.4285794712,Sshaped,40,negbin_15,1,100.0
1071,235.05578775038094,200.0,55321.09905779498,44167.2108433735,47017.49214558544,435.05578775038094,191559.29361170353,Return,40,bin_50,1,100.0
1072,240.96385542168676,200.0,58063.57961968356,44167.2108433735,48192.77108433735,440.96385542168673,198616.33263173176,Largest,40,bin_50,1,100.0
1073,355.53771546122437,200.0,55284.80932053268,44167.2108433735,235087.46072792728,555.5377154612244,569626.9416197607,Sshaped,40,bin_50,1,100.0
1074,235.01887118296077,200.0,55304.58561187672,44420.7108433735,47017.67672842255,435.01887118296077,191796.64933145948,Return,40,bin_75,1,100.0
1075,240.96385542168676,200.0,58063.57961968356,44420.7108433735,48192.77108433735,440.96385542168673,198869.83263173176,Largest,40,bin_75,1,100.0
1076,355.50079889380413,200.0,55268.29587461442,44420.7108433735,235088.38364211278,555.5007988938041,569865.7740022135,Sshaped,40,bin_75,1,100.0
1077,235.00024934732,200.0,55296.2635249732,44547.4608433735,47017.769837600754,435.00024934732,191915.2634629124,Return,40,bin_100,1,100.0
1078,240.96385542168676,200.0,58063.57961968356,44547.4608433735,48192.77108433735,440.96385542168673,198996.58263173176,Largest,40,bin_100,1,100.0
1079,355.4821770581634,200.0,55259.97378771088,44547.4608433735,235088.8491880038,555.4821770581634,569985.1330070919,Sshaped,40,bin_100,1,100.0
1080,235.09036144578315,205.0,55338.22035128466,45000.903614457835,48222.138554216865,440.0903614457832,194771.2077224561,Return,41,poi,1,100.0
1081,240.96385542168676,205.0,58063.57961968356,45000.903614457835,49397.590361445786,445.96385542168673,201859.66395703296,Largest,41,poi,1,100.0
1082,355.57228915662654,205.0,55301.93061402238,45000.903614457835,241110.69277108432,560.5722891566265,582524.2197706489,Sshaped,41,poi,1,100.0
1083,224.05776284113287,205.0,51200.25648836916,85000.90361445783,48277.301547240124,429.0577628411329,230743.5698455871,Return,41,geo,1,100.0
1084,240.96385542168676,205.0,58063.57961968356,85000.90361445783,49397.590361445786,445.96385542168673,241859.66395703296,Largest,41,geo,1,100.0
1085,344.53969055197604,205.0,51163.96675110681,85000.90361445783,241386.50773620018,549.539690551976,618937.885837965,Sshaped,41,geo,1,100.0
1086,235.22662076878945,205.0,55399.23774672802,44000.903614457835,48221.45725760184,440.2266207687894,193830.86252466938,Return,41,det,1,100.0
1087,240.96385542168676,205.0,58063.57961968356,44000.903614457835,49397.590361445786,445.96385542168673,200859.66395703296,Largest,41,det,1,100.0
1088,355.7085484796328,205.0,55362.94800946571,44000.903614457835,241107.2862880092,560.7085484796328,581578.4241999419,Sshaped,41,det,1,100.0
1089,233.74705956886532,205.0,54754.64254758139,53000.90361445785,48228.85506360146,438.7470595688653,202201.06293752202,Return,41,negbin_5,1,100.0
1090,240.96385542168676,205.0,58063.57961968356,53000.90361445785,49397.590361445786,445.96385542168673,209859.66395703296,Largest,41,negbin_5,1,100.0
1091,354.2289872797081,205.0,54718.35281031895,53000.90361445785,241144.27531800664,559.2289872797081,590007.80706079,Sshaped,41,negbin_5,1,100.0
1092,234.4795844712182,205.0,55068.52433255685,49000.903614457835,48225.19243908969,439.47958447121823,198507.61947347393,Return,41,negbin_10,1,100.0
1093,240.96385542168676,205.0,58063.57961968356,49000.903614457835,49397.590361445786,445.96385542168673,205859.66395703296,Largest,41,negbin_10,1,100.0
1094,354.9615121820621,205.0,55032.23459529468,49000.903614457835,241125.9621954491,559.961512182062,586285.0626006507,Sshaped,41,negbin_10,1,100.0
1095,234.69565072620904,205.0,55163.16723362984,47667.57028112452,48224.11210781474,439.695650726209,197266.7683786637,Return,41,negbin_15,1,100.0
1096,240.96385542168676,205.0,58063.57961968356,47667.57028112452,49397.590361445786,445.96385542168673,204526.33062369964,Largest,41,negbin_15,1,100.0
1097,355.1775784370524,205.0,55126.877496367524,47667.57028112452,241120.56053907372,560.1775784370524,585035.5688556395,Sshaped,41,negbin_15,1,100.0
1098,235.19984917043743,205.0,55387.22724599807,46275.903614457835,48221.5911155936,440.19984917043746,196094.119739923,Return,41,bin_50,1,100.0
1099,240.96385542168676,205.0,58063.57961968356,46275.903614457835,49397.590361445786,445.96385542168673,203134.66395703296,Largest,41,bin_50,1,100.0
1100,355.6817768812808,205.0,55350.93750873575,46275.903614457835,241107.95557796798,560.6817768812808,583842.7522791296,Sshaped,41,bin_50,1,100.0
1101,235.16378398076245,205.0,55371.06426646674,46542.57028112451,48221.77144154197,440.16378398076245,196344.98407895502,Return,41,bin_75,1,100.0
1102,240.96385542168676,205.0,58063.57961968356,46542.57028112451,49397.590361445786,445.96385542168673,203401.33062369964,Largest,41,bin_75,1,100.0
1103,355.6457116916058,205.0,55334.77452920444,46542.57028112451,241108.85720770987,560.6457116916058,584095.0592257486,Sshaped,41,bin_75,1,100.0
1104,235.14559110057004,205.0,55362.9183891561,46675.903614457835,48221.862405942935,440.1455911005701,196470.35346377967,Return,41,bin_100,1,100.0
1105,240.96385542168676,205.0,58063.57961968356,46675.903614457835,49397.590361445786,445.96385542168673,203534.66395703296,Largest,41,bin_100,1,100.0
1106,355.62751881141344,205.0,55326.62865189377,46675.903614457835,241109.3120297147,560.6275188114134,584221.156325781,Sshaped,41,bin_100,1,100.0
1107,235.23003375787505,210.0,55402.29413397714,47149.09638554217,49426.259469764846,445.23003375787505,199343.5233362445,Return,42,poi,1,100.0
1108,240.96385542168676,210.0,58063.57961968356,47149.09638554217,50602.40963855422,450.96385542168673,206417.49528233416,Largest,42,poi,1,100.0
1109,355.7119614687184,210.0,55366.00439671483,47149.09638554217,247131.2973488242,565.7119614687184,596777.6954799055,Sshaped,42,poi,1,100.0
1110,224.3383350461353,210.0,51308.33332330123,89174.0963855422,49480.71796332354,434.3383350461353,237383.47951268603,Return,42,geo,1,100.0
1111,240.96385542168676,210.0,58063.57961968356,89174.0963855422,50602.40963855422,450.96385542168673,248442.4952823342,Largest,42,geo,1,100.0
1112,344.8202627569784,210.0,51272.04358603887,89174.0963855422,247403.58981661714,554.8202627569784,635253.3196048153,Sshaped,42,geo,1,100.0
1113,235.36004483048472,210.0,55460.61573786933,46124.09638554217,49425.6094144018,445.36004483048475,198375.5448294106,Return,42,det,1,100.0
1114,240.96385542168676,210.0,58063.57961968356,46124.09638554217,50602.40963855422,450.96385542168673,205392.49528233416,Largest,42,det,1,100.0
1115,355.8419725413281,210.0,55424.32600060704,46124.09638554217,247128.047072009,565.8419725413281,595804.5165301672,Sshaped,42,det,1,100.0
1116,233.91564944746523,210.0,54829.90563387768,55554.09638554216,49432.83139131689,443.9156494474652,207189.27867924917,Return,42,negbin_5,1,100.0
1117,240.96385542168676,210.0,58063.57961968356,55554.09638554216,50602.40963855422,450.96385542168673,214822.49528233416,Largest,42,negbin_5,1,100.0
1118,354.3975771583082,210.0,54793.61589661527,55554.09638554216,247164.1569565839,564.3975771583082,604676.0261953252,Sshaped,42,negbin_5,1,100.0
1119,234.63276023289362,210.0,55138.0006781163,51351.59638554217,49429.245837389746,444.6327602328936,203287.7026156335,Return,42,negbin_10,1,100.0
1120,240.96385542168676,210.0,58063.57961968356,51351.59638554217,50602.40963855422,450.96385542168673,210619.99528233416,Largest,42,negbin_10,1,100.0
1121,355.1146879437376,210.0,55101.71094085414,51351.59638554217,247146.22918694926,565.1146879437376,600745.7657002949,Sshaped,42,negbin_10,1,100.0
1122,234.84410344710506,210.0,55230.787556405005,49950.76305220883,49428.1891213187,444.84410344710506,201977.54272844674,Return,42,negbin_15,1,100.0
1123,240.96385542168676,210.0,58063.57961968356,49950.76305220883,50602.40963855422,450.96385542168673,209219.16194900085,Largest,42,negbin_15,1,100.0
1124,355.3260311579493,210.0,55194.49781914289,49950.76305220883,247140.94560659438,565.3260311579493,599427.1520845405,Sshaped,42,negbin_15,1,100.0
1125,235.3370564473014,210.0,55450.28483062992,48433.59638554217,49425.72435631772,445.3370564473014,200674.94380600305,Return,42,bin_50,1,100.0
1126,240.96385542168676,210.0,58063.57961968356,48433.59638554217,50602.40963855422,450.96385542168673,207701.99528233416,Largest,42,bin_50,1,100.0
1127,355.81898415814476,210.0,55413.99509336761,48433.59638554217,247128.6217815886,565.8189841581448,598104.8350420869,Sshaped,42,bin_50,1,100.0
1128,235.3018045092206,210.0,55434.458038941564,48713.76305220883,49425.90061600812,445.3018045092206,200939.63620036218,Return,42,bin_75,1,100.0
1129,240.96385542168676,210.0,58063.57961968356,48713.76305220883,50602.40963855422,450.96385542168673,207982.16194900085,Largest,42,bin_75,1,100.0
1130,355.78373222006405,210.0,55398.16830167924,48713.76305220883,247129.50308004057,565.783732220064,598370.9375139691,Sshaped,42,bin_75,1,100.0
1131,235.28402140118604,210.0,55426.481212533065,48853.84638554217,49425.98953154829,445.284021401186,201071.92053836735,Return,42,bin_100,1,100.0
1132,240.96385542168676,210.0,58063.57961968356,48853.84638554217,50602.40963855422,450.96385542168673,208122.24528233416,Largest,42,bin_100,1,100.0
1133,355.7659491120294,210.0,55390.19147527075,48853.84638554217,247129.9476577415,565.7659491120294,598503.933176296,Sshaped,42,bin_100,1,100.0
1134,235.36322159385844,215.0,55463.46559600461,49347.2891566265,50630.41280769336,450.36322159385844,203963.00147412907,Return,43,poi,1,100.0
1135,240.96385542168676,215.0,58063.57961968356,49347.2891566265,51807.22891566265,455.96385542168673,211025.32660763536,Largest,43,poi,1,100.0
1136,355.84514930470186,215.0,55427.1758587423,49347.2891566265,253152.06403846687,570.8451493047019,611078.5930923026,Sshaped,43,poi,1,100.0
1137,224.60841939529195,215.0,51412.52774565346,93447.28915662652,50684.18681868619,439.60841939529195,244119.61164576357,Return,43,geo,1,100.0
1138,240.96385542168676,215.0,58063.57961968356,93447.28915662652,51807.22891566265,455.96385542168673,255125.32660763536,Largest,43,geo,1,100.0
1139,345.0903471061349,215.0,51376.238008391054,93447.28915662652,253420.93409343009,560.0903471061349,651665.3953518777,Sshaped,43,geo,1,100.0
1140,235.48740416210296,215.0,55519.26581829326,48297.2891566265,50629.79189485214,450.48740416210296,202967.55987073525,Return,43,det,1,100.0
1141,240.96385542168676,215.0,58063.57961968356,48297.2891566265,51807.22891566265,455.96385542168673,209975.32660763536,Largest,43,det,1,100.0
1142,355.9693318729463,215.0,55482.976081030945,48297.2891566265,253148.95947426072,570.9693318729463,610078.1841861788,Sshaped,43,det,1,100.0
1143,234.07655452531645,215.0,54901.86021839381,58167.28915662649,50636.84614303607,449.07655452531645,212234.26276720365,Return,43,negbin_5,1,100.0
1144,240.96385542168676,215.0,58063.57961968356,58167.28915662649,51807.22891566265,455.96385542168673,219845.32660763536,Largest,43,negbin_5,1,100.0
1145,354.5584822361593,215.0,54865.57048113136,58167.28915662649,253184.23071517967,569.5584822361593,619401.3210681172,Sshaped,43,negbin_5,1,100.0
1146,234.77887326506197,215.0,55204.368316165775,53757.28915662649,50633.33454933734,449.778873265062,208119.74767757813,Return,43,negbin_10,1,100.0
1147,240.96385542168676,215.0,58063.57961968356,53757.28915662649,51807.22891566265,455.96385542168673,215435.32660763536,Largest,43,negbin_10,1,100.0
1148,355.2608009759059,215.0,55168.078578903616,53757.28915662649,253166.67274668728,570.2608009759059,615258.7132289046,Sshaped,43,negbin_10,1,100.0
1149,234.98569293505693,215.0,55295.36820199319,52287.28915662653,50632.30045098737,449.98569293505693,206738.67936670565,Return,43,negbin_15,1,100.0
1150,240.96385542168676,215.0,58063.57961968356,52287.28915662653,51807.22891566265,455.96385542168673,213965.3266076354,Largest,43,negbin_15,1,100.0
1151,355.4676206459011,215.0,55259.07846473107,52287.28915662653,253161.5022549378,570.4676206459011,613869.3721312332,Sshaped,43,negbin_15,1,100.0
1152,235.4678870827499,215.0,55510.48058294715,50640.2891566265,50629.8894802489,450.46788708274994,205301.96980618266,Return,43,bin_50,1,100.0
1153,240.96385542168676,215.0,58063.57961968356,50640.2891566265,51807.22891566265,455.96385542168673,212318.32660763536,Largest,43,bin_50,1,100.0
1154,355.9498147935933,215.0,55474.190845684854,50640.2891566265,253149.4474012445,570.9498147935933,612413.3748048004,Sshaped,43,bin_50,1,100.0
1155,235.43341275602222,215.0,55494.97653427163,50934.28915662652,50630.06185188254,450.4334127560222,205580.81050077442,Return,43,bin_75,1,100.0
1156,240.96385542168676,215.0,58063.57961968356,50934.28915662652,51807.22891566265,455.96385542168673,212612.32660763536,Largest,43,bin_75,1,100.0
1157,355.9153404668656,215.0,55458.68679700931,50934.28915662652,253150.30925941278,570.9153404668656,612693.5944724614,Sshaped,43,bin_75,1,100.0
1158,235.4160214856682,215.0,55487.16201656178,51081.2891566265,50630.14880823431,450.41602148566824,205720.1698957681,Return,43,bin_100,1,100.0
1159,240.96385542168676,215.0,58063.57961968356,51081.2891566265,51807.22891566265,455.96385542168673,212759.32660763536,Largest,43,bin_100,1,100.0
1160,355.8979491965116,215.0,55450.87227929948,51081.2891566265,253150.7440411716,570.8979491965116,612833.6495182691,Sshaped,43,bin_100,1,100.0
1161,235.4903660070243,220.0,55521.92733853889,51595.48192771085,51834.59636273597,455.4903660070243,208629.83032674852,Return,44,poi,1,100.0
1162,240.96385542168676,220.0,58063.57961968356,51595.48192771085,53012.048192771086,460.96385542168673,215683.15793293656,Largest,44,poi,1,100.0
1163,355.97229371786773,220.0,55485.63760127659,51595.48192771085,259172.98181367983,575.9722937178677,625427.083156347,Sshaped,44,poi,1,100.0
1164,224.86862401787914,220.0,51513.05787970639,97820.48192771085,51887.70507268169,444.86862401787914,250952.17828780744,Return,44,geo,1,100.0
1165,240.96385542168676,220.0,58063.57961968356,97820.48192771085,53012.048192771086,460.96385542168673,261908.15793293656,Largest,44,geo,1,100.0
1166,345.35055172872273,220.0,51476.76814244413,97820.48192771085,259438.525363409,565.3505517287227,668174.3007969729,Sshaped,44,geo,1,100.0
1167,235.6091030789826,220.0,55575.365895220486,50520.48192771085,51834.00267737618,455.60910307898257,207607.08151271055,Return,44,det,1,100.0
1168,240.96385542168676,220.0,58063.57961968356,50520.48192771085,53012.048192771086,460.96385542168673,214608.15793293656,Largest,44,det,1,100.0
1169,356.091030789826,220.0,55539.076157958196,50520.48192771085,259170.0133868809,576.0910307898259,624399.5848594308,Sshaped,44,det,1,100.0
1170,234.23028775983565,220.0,54970.71955828669,60840.48192771085,51840.8967539719,454.2302877598356,217336.2233289682,Return,44,negbin_5,1,100.0
1171,240.96385542168676,220.0,58063.57961968356,60840.48192771085,53012.048192771086,460.96385542168673,224928.15793293656,Largest,44,negbin_5,1,100.0
1172,354.71221547067955,220.0,54934.429821024525,60840.48192771085,259204.4837698602,574.7122154706796,634183.8792884558,Sshaped,44,negbin_5,1,100.0
1173,234.9184005526024,220.0,55267.83102993321,56217.98192771082,51837.45619000807,454.9184005526024,213003.95367268703,Return,44,negbin_10,1,100.0
1174,240.96385542168676,220.0,58063.57961968356,56217.98192771082,53012.048192771086,460.96385542168673,220305.65793293656,Largest,44,negbin_10,1,100.0
1175,355.40032826344634,220.0,55231.541292671034,56217.98192771082,259187.28095004105,575.4003282634463,629824.085120464,Sshaped,44,negbin_10,1,100.0
1176,235.12088398629163,220.0,55357.10934497287,54677.148594377504,51836.44377283962,455.12088398629163,211550.37382005647,Return,44,negbin_15,1,100.0
1177,240.96385542168676,220.0,58063.57961968356,54677.148594377504,53012.048192771086,460.96385542168673,218764.82459960325,Largest,44,negbin_15,1,100.0
1178,355.60281169713585,220.0,55320.819607710764,54677.148594377504,259182.21886419904,575.6028116971358,628362.4059304863,Sshaped,44,negbin_15,1,100.0
1179,235.59277525736687,220.0,55568.004789674465,52895.98192771085,51834.084316484244,455.59277525736684,209975.38368538063,Return,44,bin_50,1,100.0
1180,240.96385542168676,220.0,58063.57961968356,52895.98192771085,53012.048192771086,460.96385542168673,216983.65793293656,Largest,44,bin_50,1,100.0
1181,356.07470296821026,220.0,55531.71505241215,52895.98192771085,259170.42158242126,576.0747029682102,626768.5401449655,Sshaped,44,bin_50,1,100.0
1182,235.55904517798265,220.0,55552.810811346004,53204.148594377504,51834.25296688118,455.5590451779826,210268.69367451273,Return,44,bin_75,1,100.0
1183,240.96385542168676,220.0,58063.57961968356,53204.148594377504,53012.048192771086,460.96385542168673,217291.82459960325,Largest,44,bin_75,1,100.0
1184,356.04097288882605,220.0,55516.5210740837,53204.148594377504,259171.26483440588,576.040972888826,627063.1993372729,Sshaped,44,bin_75,1,100.0
1185,235.54202895450902,220.0,55545.152246019185,53358.23192771085,51834.33804799854,455.542028954509,210415.28860475397,Return,44,bin_100,1,100.0
1186,240.96385542168676,220.0,58063.57961968356,53358.23192771085,53012.048192771086,460.96385542168673,217445.90793293656,Largest,44,bin_100,1,100.0
1187,356.0239566653524,220.0,55508.862508756894,53358.23192771085,259171.69023999272,576.0239566653524,627210.4749164532,Sshaped,44,bin_100,1,100.0
1188,235.61186896345714,225.0,55577.85530979113,53893.67469879518,53038.808125062234,460.61186896345714,213344.18182265328,Return,45,poi,1,100.0
1189,240.96385542168676,225.0,58063.57961968356,53893.67469879518,54216.86746987952,465.96385542168673,220390.98925823777,Largest,45,poi,1,100.0
1190,356.0937966743005,225.0,55541.5655725288,53893.67469879518,265194.0406253112,581.0937966743005,639823.3215219463,Sshaped,45,poi,1,100.0
1191,225.1195096037452,225.0,51610.12528140889,102293.67469879518,53091.269921860796,450.1195096037452,257881.37538786823,Return,45,geo,1,100.0
1192,240.96385542168676,225.0,58063.57961968356,102293.67469879518,54216.86746987952,465.96385542168673,268790.98925823777,Largest,45,geo,1,100.0
1193,345.60143731458834,225.0,51573.8355441465,102293.67469879518,265456.34960930323,570.6014373145883,684780.2094615481,Sshaped,45,geo,1,100.0
1194,235.7255107386066,225.0,55629.078734831666,52793.67469879518,53038.23991618649,460.7255107386066,212294.26882994233,Return,45,det,1,100.0
1195,240.96385542168676,225.0,58063.57961968356,52793.67469879518,54216.86746987952,465.96385542168673,219290.98925823777,Largest,45,det,1,100.0
1196,356.20743844945,225.0,55592.788997569354,52793.67469879518,265191.19958093244,581.20743844945,638768.8628582294,Sshaped,45,det,1,100.0
1197,234.37731751321684,225.0,55036.678984117905,63573.67469879516,53044.98088231344,459.37731751321684,222495.3510114825,Return,45,negbin_5,1,100.0
1198,240.96385542168676,225.0,58063.57961968356,63573.67469879516,54216.86746987952,465.96385542168673,230070.98925823777,Largest,45,negbin_5,1,100.0
1199,354.85924522406026,225.0,55000.38924685559,63573.67469879516,265224.90441156714,579.8592452240603,649023.8727687851,Sshaped,45,negbin_5,1,100.0
1200,235.05177711827193,225.0,55328.5751972712,58733.67469879521,53041.608584288166,460.05177711827196,217940.50262858527,Return,45,negbin_10,1,100.0
1201,240.96385542168676,225.0,58063.57961968356,58733.67469879521,54216.86746987952,465.96385542168673,225230.98925823782,Largest,45,negbin_10,1,100.0
1202,355.5337048291159,225.0,55292.28546000905,58733.67469879521,265208.04292144155,580.5337048291159,644442.0460016874,Sshaped,45,negbin_10,1,100.0
1203,235.25010038963535,225.0,55416.193984964084,57120.34136546185,53040.61696793134,460.25010038963535,216412.8048502311,Return,45,negbin_15,1,100.0
1204,240.96385542168676,225.0,58063.57961968356,57120.34136546185,54216.86746987952,465.96385542168673,223617.65592490445,Largest,45,negbin_15,1,100.0
1205,355.7320281004788,225.0,55379.90424770179,57120.34136546185,265203.0848396567,580.7320281004788,642906.415292477,Sshaped,45,negbin_15,1,100.0
1206,235.71211663151615,225.0,55623.03125208685,55200.67469879518,53038.30688672194,460.71211663151615,214695.35528826842,Return,45,bin_50,1,100.0
1207,240.96385542168676,225.0,58063.57961968356,55200.67469879518,54216.86746987952,465.96385542168673,221697.98925823777,Largest,45,bin_50,1,100.0
1208,356.1940443423596,225.0,55586.74151482452,55200.67469879518,265191.5344336097,581.1940443423596,641170.4850808391,Sshaped,45,bin_50,1,100.0
1209,235.6790995234504,225.0,55608.13538737024,55523.34136546185,53038.47197226226,460.6790995234504,215003.45626129914,Return,45,bin_75,1,100.0
1210,240.96385542168676,225.0,58063.57961968356,55523.34136546185,54216.86746987952,465.96385542168673,222020.65592490445,Largest,45,bin_75,1,100.0
